GENES PFAM GO KAAS
GFH12562 PF08423 NA K10872
GFH12562 PF00154 GO:0006281;GO:0005524;GO:0003697 K10872
GFH12563 PF00120 GO:0006807;GO:0004356 K01915
GFH12563 PF03951 GO:0006807;GO:0006542;GO:0004356 K01915
GFH12567 PF00076 GO:0003676 
GFH12571 PF03133 GO:0006464 
GFH12574 PF04934 GO:0016592;GO:0006357;GO:0003712 
GFH12579 PF13086 NA 
GFH12580 PF13087 NA 
GFH12581 PF08241 GO:0008168 K05928
GFH12581 PF13649 NA K05928
GFH12581 PF13847 NA K05928
GFH12581 PF02353 NA K05928
GFH12581 PF08242 NA K05928
GFH12581 PF13489 NA K05928
GFH12581 PF00891 GO:0008171 K05928
GFH12581 PF01209 GO:0008168 K05928
GFH12582 PF04232 NA 
GFH12582 PF04232 NA 
GFH12588 PF00069 GO:0006468;GO:0005524;GO:0004672 
GFH12588 PF00069 GO:0006468;GO:0005524;GO:0004672 
GFH12588 PF07714 GO:0006468;GO:0004672 
GFH12589 PF00504 NA K08913
GFH12595 PF07542 GO:0043461 
GFH12596 PF00410 GO:0005840;GO:0006412;GO:0003735 K02957
GFH12599 PF00069 GO:0006468;GO:0005524;GO:0004672 
GFH12599 PF07714 GO:0006468;GO:0004672 
GFH12600 PF03083 GO:0016021 K15382
GFH12603 PF02138 NA K18953
GFH12607 PF00805 NA 
GFH12607 PF00805 NA 
GFH12607 PF00805 NA 
GFH12607 PF00805 NA 
GFH12607 PF13599 NA 
GFH12611 PF01937 NA 
GFH12612 PF14223 NA 
GFH12613 PF13558 NA 
GFH12618 PF04055 GO:0051536;GO:0003824 K03639
GFH12618 PF13353 NA K03639
GFH12626 PF00153 NA K14684
GFH12626 PF00153 NA K14684
GFH12628 PF08373 NA 
GFH12630 PF00067 GO:0055114;GO:0020037;GO:0016705;GO:0005506 
GFH12633 PF00759 GO:0005975;GO:0004553 
GFH12633 PF00759 GO:0005975;GO:0004553 
GFH12633 PF13641 NA 
GFH12633 PF13632 NA 
GFH12638 PF01380 GO:1901135;GO:0097367 
GFH12639 PF01380 GO:1901135;GO:0097367 K00820
GFH12642 PF00012 NA 
GFH12642 PF06723 NA 
GFH12643 PF00012 NA 
GFH12650 PF00069 GO:0006468;GO:0005524;GO:0004672 K14498
GFH12650 PF00069 GO:0006468;GO:0005524;GO:0004672 K14498
GFH12650 PF07714 GO:0006468;GO:0004672 K14498
GFH12651 PF01112 GO:0016787 
GFH12658 PF00206 NA K01679
GFH12658 PF10415 GO:0006099;GO:0016829 K01679
GFH12660 PF01875 NA 
GFH12661 PF01875 NA 
GFH12662 PF02990 GO:0016021 
GFH12663 PF01398 GO:0005515 K03247
GFH12665 PF00107 GO:0055114 K08070
GFH12665 PF16884 NA K08070
GFH12665 PF13602 NA K08070
GFH12671 PF12697 NA K01052
GFH12674 PF00420 NA K03882
GFH12675 PF00224 GO:0006096;GO:0030955;GO:0004743;GO:0000287 
GFH12676 PF02887 NA 
GFH12676 PF00224 GO:0006096;GO:0030955;GO:0004743;GO:0000287 
GFH12676 PF00224 GO:0006096;GO:0030955;GO:0004743;GO:0000287 
GFH12677 PF00224 GO:0006096;GO:0030955;GO:0004743;GO:0000287 
GFH12677 PF02887 NA 
GFH12681 PF10406 NA K14649
GFH12688 PF00069 GO:0006468;GO:0005524;GO:0004672 K02206
GFH12688 PF00069 GO:0006468;GO:0005524;GO:0004672 K02206
GFH12688 PF07714 GO:0006468;GO:0004672 K02206
GFH12701 PF12738 NA K10728
GFH12701 PF12738 NA K10728
GFH12701 PF00533 NA K10728
GFH12702 PF04989 GO:0008610;GO:0008168 
GFH12702 PF04989 GO:0008610;GO:0008168 
GFH12709 PF00211 GO:0035556;GO:0009190 K01769
GFH12712 PF01435 GO:0006508;GO:0004222 
GFH12729 PF00504 NA K08911
GFH12731 PF00389 GO:0055114;GO:0051287;GO:0016616 K00058
GFH12731 PF02826 GO:0055114;GO:0051287 K00058
GFH12736 PF07719 NA 
GFH12737 PF00083 GO:0016021;GO:0055085;GO:0022857 K08150
GFH12737 PF07690 GO:0055085;GO:0022857 K08150
GFH12738 PF06991 NA 
GFH12740 PF06991 NA K13110
GFH12744 PF03980 GO:0000818 
GFH12745 PF00415 NA 
GFH12745 PF00415 NA 
GFH12745 PF00415 NA 
GFH12745 PF00415 NA 
GFH12745 PF00415 NA 
GFH12745 PF00415 NA 
GFH12745 PF00415 NA 
GFH12745 PF13540 NA 
GFH12745 PF13540 NA 
GFH12745 PF13540 NA 
GFH12745 PF13540 NA 
GFH12745 PF13540 NA 
GFH12745 PF13540 NA 
GFH12746 PF01477 GO:0005515 
GFH12746 PF01477 GO:0005515 
GFH12747 PF01477 GO:0005515 
GFH12749 PF02777 GO:0055114;GO:0006801;GO:0046872;GO:0004784 K04564
GFH12749 PF00081 GO:0055114;GO:0006801;GO:0046872;GO:0004784 K04564
GFH12752 PF07714 GO:0006468;GO:0004672 
GFH12752 PF00069 GO:0006468;GO:0005524;GO:0004672 
GFH12753 PF07714 GO:0006468;GO:0004672 
GFH12753 PF07714 GO:0006468;GO:0004672 
GFH12753 PF00069 GO:0006468;GO:0005524;GO:0004672 
GFH12753 PF01590 GO:0005515 
GFH12755 PF00781 GO:0016301 
GFH12756 PF03152 GO:0006511 K14016
GFH12759 PF13167 NA K03665
GFH12762 PF00069 GO:0006468;GO:0005524;GO:0004672 
GFH12762 PF07714 GO:0006468;GO:0004672 
GFH12774 PF05368 NA 
GFH12774 PF13460 NA 
GFH12774 PF01370 GO:0050662;GO:0003824 
GFH12779 PF13561 NA 
GFH12779 PF13561 NA 
GFH12779 PF00106 NA 
GFH12784 PF00233 GO:0007165;GO:0004114 
GFH12785 PF00233 GO:0007165;GO:0004114 
GFH12791 PF00233 GO:0007165;GO:0004114 K13293
GFH12792 PF00400 GO:0005515 
GFH12796 PF01535 NA 
GFH12796 PF01535 NA 
GFH12796 PF13812 NA 
GFH12796 PF13812 NA 
GFH12798 PF03219 GO:0016021;GO:0006862;GO:0005471 
GFH12799 PF01031 GO:0005525 
GFH12802 PF01512 NA K03942
GFH12802 PF10589 GO:0051539 K03942
GFH12802 PF10531 NA K03942
GFH12803 PF02536 GO:0006355;GO:0003690 
GFH12805 PF00248 NA 
GFH12807 PF01195 GO:0004045 K01056
GFH12809 PF00023 GO:0005515 K00645
GFH12810 PF00698 NA 
GFH12812 PF00174 NA K10534
GFH12812 PF03404 GO:0055114;GO:0030151;GO:0016491 K10534
GFH12812 PF00970 NA K10534
GFH12812 PF00175 GO:0055114;GO:0016491 K10534
GFH12812 PF00173 NA K10534
GFH12813 PF07690 GO:0055085;GO:0022857 K02575
GFH12818 PF01398 GO:0005515 K11864
GFH12818 PF14464 NA K11864
GFH12819 PF10274 NA 
GFH12823 PF13469 NA 
GFH12826 PF03870 GO:0006351 K03016
GFH12829 PF06839 GO:0008270 
GFH12829 PF00098 GO:0008270;GO:0003676 
GFH12830 PF06426 GO:0005737;GO:0006535;GO:0009001 
GFH12831 PF00227 GO:0005839;GO:0051603;GO:0004298 K02725
GFH12831 PF10584 GO:0019773;GO:0006511;GO:0004175 K02725
GFH12835 PF01764 GO:0006629 
GFH12839 PF10197 NA K06066
GFH12842 PF02790 GO:0016021;GO:0022900 
GFH12845 PF08282 NA 
GFH12847 PF00122 NA K01532
GFH12851 PF00155 GO:0009058;GO:0030170 K01762
GFH12852 PF07727 NA 
GFH12852 PF07727 NA 
GFH12855 PF02146 GO:0070403 
GFH12856 PF04652 NA 
GFH12863 PF02790 GO:0016021;GO:0022900 
GFH12874 PF04427 NA K14846
GFH12877 PF07992 GO:0055114;GO:0016491 K22745
GFH12877 PF00070 NA K22745
GFH12880 PF01474 GO:0009073;GO:0003849 K01626
GFH12881 PF00160 GO:0000413;GO:0003755 K10598
GFH12887 PF09418 NA 
GFH12887 PF09418 NA 
GFH12888 PF09418 NA 
GFH12892 PF02880 GO:0005975;GO:0016868 K01835
GFH12892 PF02878 GO:0005975;GO:0016868 K01835
GFH12892 PF02879 GO:0005975 K01835
GFH12892 PF00408 GO:0071704;GO:0016868 K01835
GFH12894 PF09424 NA 
GFH12896 PF03016 NA 
GFH12906 PF00999 GO:0016021;GO:0055085;GO:0006812;GO:0015299 K14724
GFH12907 PF00005 GO:0016887;GO:0005524 
GFH12907 PF00005 GO:0016887;GO:0005524 
GFH12907 PF00664 GO:0016021;GO:0055085;GO:0042626;GO:0005524 
GFH12907 PF00664 GO:0016021;GO:0055085;GO:0042626;GO:0005524 
GFH12915 PF00817 GO:0006281 
GFH12918 PF08311 NA 
GFH12920 PF14737 NA 
GFH12946 PF03725 NA 
GFH12953 PF00487 GO:0006629 K12418
GFH12958 PF00483 GO:0009058;GO:0016779 K03240
GFH12959 PF02020 GO:0005515 
GFH12962 PF00565 NA 
GFH12962 PF00565 NA 
GFH12962 PF00565 NA 
GFH12963 PF00567 NA 
GFH12963 PF00565 NA 
GFH12964 PF00575 GO:0003676 
GFH12964 PF00575 GO:0003676 
GFH12965 PF03073 GO:0016021 
GFH12966 PF06220 GO:0008270 K13220
GFH12972 PF00926 GO:0009231;GO:0008686 K14652
GFH12979 PF00828 NA K02900
GFH12981 PF02518 NA 
GFH12981 PF00512 GO:0007165;GO:0000155 
GFH12982 PF00072 GO:0000160 
GFH12994 PF04418 GO:0061617;GO:0005743 K17784
GFH12995 PF09758 NA K19513
GFH12997 PF01066 GO:0016020;GO:0008654;GO:0016780 
GFH12998 PF01145 NA K17080
GFH13000 PF00625 NA 
GFH13000 PF00648 GO:0006508;GO:0004198 
GFH13001 PF00625 NA 
GFH13001 PF00625 NA 
GFH13001 PF00625 NA 
GFH13001 PF00406 NA 
GFH13001 PF13207 NA 
GFH13001 PF13238 NA 
GFH13005 PF13516 GO:0005515 
GFH13005 PF13516 GO:0005515 
GFH13005 PF13516 GO:0005515 
GFH13005 PF13516 GO:0005515 
GFH13007 PF04916 GO:0004620 
GFH13007 PF04916 GO:0004620 
GFH13007 PF04916 GO:0004620 
GFH13011 PF13181 GO:0005515 K16531
GFH13011 PF13181 GO:0005515 K16531
GFH13011 PF13181 GO:0005515 K16531
GFH13011 PF13414 NA K16531
GFH13011 PF13432 NA K16531
GFH13011 PF14559 NA K16531
GFH13011 PF13431 NA K16531
GFH13012 PF01189 GO:0008168 
GFH13013 PF15370 NA 
GFH13014 PF01066 GO:0016020;GO:0008654;GO:0016780 
GFH13015 PF00249 NA 
GFH13015 PF13921 NA 
GFH13019 PF02776 GO:0030976 
GFH13021 PF00205 GO:0030976;GO:0000287 
GFH13022 PF02775 GO:0030976;GO:0003824 K01568
GFH13035 PF03129 NA 
GFH13038 PF08288 GO:0006506 K03857
GFH13039 PF11460 NA 
GFH13040 PF07082 NA 
GFH13046 PF01964 GO:0009228;GO:0051536 
GFH13047 PF01964 GO:0009228;GO:0051536 
GFH13048 PF00005 GO:0016887;GO:0005524 
GFH13050 PF00270 GO:0005524;GO:0003676 K15271
GFH13052 PF00097 GO:0046872 K10695
GFH13056 PF00749 GO:0043039;GO:0005524;GO:0004812 
GFH13057 PF00749 GO:0043039;GO:0005524;GO:0004812 
GFH13058 PF03950 GO:0005737;GO:0006418;GO:0005524;GO:0004812;GO:0000166 
GFH13062 PF00211 GO:0035556;GO:0009190 
GFH13064 PF00133 GO:0006418;GO:0005524;GO:0004812;GO:0000166 K01870
GFH13064 PF09334 GO:0006418;GO:0005524;GO:0004812;GO:0000166 K01870
GFH13067 PF02902 GO:0006508;GO:0008234 K08592
GFH13074 PF00225 GO:0007018;GO:0008017;GO:0005524;GO:0003777 
GFH13074 PF00006 GO:0005524 
GFH13074 PF02874 GO:1902600;GO:0046034 
GFH13074 PF16796 GO:0008017 
GFH13076 PF00006 GO:0005524 K02133
GFH13076 PF02874 GO:1902600;GO:0046034 K02133
GFH13078 PF01073 GO:0055114;GO:0006694;GO:0016616;GO:0003854 K07748
GFH13078 PF01370 GO:0050662;GO:0003824 K07748
GFH13078 PF04321 NA K07748
GFH13078 PF16363 NA K07748
GFH13078 PF07993 NA K07748
GFH13078 PF13460 NA K07748
GFH13078 PF02719 NA K07748
GFH13078 PF05368 NA K07748
GFH13080 PF01997 GO:0043565 
GFH13081 PF01221 GO:0030286;GO:0007017 
GFH13083 PF00890 NA K00278
GFH13083 PF00890 NA K00278
GFH13083 PF02910 GO:0055114;GO:0016491 K00278
GFH13084 PF07004 NA 
GFH13087 PF13896 NA 
GFH13095 PF01553 GO:0016746 K13511
GFH13099 PF08491 GO:0016021;GO:0055114;GO:0050660;GO:0004506 K00511
GFH13099 PF08491 GO:0016021;GO:0055114;GO:0050660;GO:0004506 K00511
GFH13099 PF08491 GO:0016021;GO:0055114;GO:0050660;GO:0004506 K00511
GFH13100 PF00583 GO:0008080 K20791
GFH13100 PF13673 GO:0008080 K20791
GFH13100 PF13508 GO:0008080 K20791
GFH13100 PF08445 GO:0016747 K20791
GFH13101 PF01507 GO:0003824 K05907
GFH13101 PF00085 GO:0045454 K05907
GFH13104 PF00097 GO:0046872 
GFH13112 PF01476 NA 
GFH13114 PF13000 GO:0016021;GO:0008521 K03372
GFH13114 PF13000 GO:0016021;GO:0008521 K03372
GFH13115 PF13000 GO:0016021;GO:0008521 K03372
GFH13118 PF04749 NA 
GFH13119 PF08417 GO:0055114;GO:0010277 
GFH13125 PF10162 NA 
GFH13125 PF01833 NA 
GFH13125 PF01833 NA 
GFH13126 PF01833 NA 
GFH13132 PF18201 NA 
GFH13133 PF08652 NA K14845
GFH13138 PF00026 NA K08245
GFH13138 PF14543 NA K08245
GFH13139 PF00026 NA K08245
GFH13139 PF05184 GO:0006629 K08245
GFH13139 PF03489 NA K08245
GFH13139 PF14541 NA K08245
GFH13141 PF06966 NA 
GFH13142 PF06966 NA 
GFH13143 PF01619 NA K00318
GFH13146 PF12542 NA 
GFH13146 PF10197 NA 
GFH13155 PF04305 NA 
GFH13155 PF12309 NA 
GFH13158 PF04112 GO:0031417;GO:0017196 K20823
GFH13161 PF06094 NA 
GFH13162 PF00847 GO:0006355;GO:0003700 
GFH13165 PF00365 GO:0006096;GO:0003872 K00850
GFH13166 PF00365 GO:0006096;GO:0003872 K00850
GFH13169 PF13640 GO:0055114;GO:0016491 
GFH13170 PF14945 NA 
GFH13171 PF01053 GO:0019346;GO:0030170 K01760
GFH13172 PF02615 GO:0055114;GO:0016491 
GFH13172 PF01053 GO:0019346;GO:0030170 
GFH13173 PF02615 GO:0055114;GO:0016491 
GFH13178 PF01940 GO:0016021 
GFH13179 PF01039 NA 
GFH13180 PF01039 NA K01969
GFH13180 PF01039 NA K01969
GFH13184 PF00069 GO:0006468;GO:0005524;GO:0004672 
GFH13184 PF07714 GO:0006468;GO:0004672 
GFH13184 PF07714 GO:0006468;GO:0004672 
GFH13185 PF13365 NA 
GFH13185 PF00089 GO:0006508;GO:0004252 
GFH13187 PF00069 GO:0006468;GO:0005524;GO:0004672 
GFH13187 PF07714 GO:0006468;GO:0004672 
GFH13191 PF00069 GO:0006468;GO:0005524;GO:0004672 
GFH13191 PF07714 GO:0006468;GO:0004672 
GFH13193 PF00450 GO:0006508;GO:0004185 K16296
GFH13194 PF00450 GO:0006508;GO:0004185 
GFH13195 PF00450 GO:0006508;GO:0004185 K16296
GFH13198 PF13855 GO:0005515 
GFH13198 PF12799 NA 
GFH13198 PF00560 GO:0005515 
GFH13198 PF00560 GO:0005515 
GFH13198 PF13516 GO:0005515 
GFH13200 PF00225 GO:0007018;GO:0008017;GO:0005524;GO:0003777 K10400
GFH13200 PF16796 GO:0008017 K10400
GFH13201 PF15985 GO:0003723 K03681
GFH13205 PF04545 GO:0006355;GO:0006352;GO:0003700 
GFH13206 PF04542 GO:0006355;GO:0006352;GO:0003700 
GFH13207 PF01221 GO:0030286;GO:0007017 K10418
GFH13211 PF00069 GO:0006468;GO:0005524;GO:0004672 
GFH13217 PF02446 GO:0005975;GO:0004134 
GFH13218 PF00686 GO:2001070 
GFH13220 PF01466 GO:0006511 K03094
GFH13220 PF03931 GO:0006511 K03094
GFH13223 PF00759 GO:0005975;GO:0004553 
GFH13224 PF00759 GO:0005975;GO:0004553 
GFH13226 PF00759 GO:0005975;GO:0004553 
GFH13227 PF00759 GO:0005975;GO:0004553 
GFH13230 PF03214 NA 
GFH13231 PF03214 NA 
GFH13231 PF03214 NA 
GFH13234 PF18599 NA 
GFH13235 PF18599 NA 
GFH13235 PF00481 GO:0003824 
GFH13238 PF04427 NA K14561
GFH13240 PF00685 GO:0008146 K08106
GFH13241 PF13540 NA K11493
GFH13244 PF05096 GO:0017186;GO:0016603 K22757
GFH13245 PF12697 NA 
GFH13245 PF00561 NA 
GFH13253 PF00505 NA K10802
GFH13253 PF09011 NA K10802
GFH13254 PF07992 GO:0055114;GO:0016491 
GFH13254 PF00070 NA 
GFH13255 PF02852 GO:0055114;GO:0045454 
GFH13256 PF00069 GO:0006468;GO:0005524;GO:0004672 
GFH13256 PF07714 GO:0006468;GO:0004672 
GFH13257 PF00069 GO:0006468;GO:0005524;GO:0004672 
GFH13257 PF07714 GO:0006468;GO:0004672 
GFH13258 PF10063 NA 
GFH13261 PF03398 GO:0015031 
GFH13263 PF01920 GO:0016272;GO:0006457;GO:0051082 K09548
GFH13266 PF01853 GO:0016573;GO:0006355;GO:0004402 K11308
GFH13267 PF03485 GO:0005737;GO:0006420;GO:0005524;GO:0004814;GO:0000166 
GFH13267 PF00750 NA 
GFH13268 PF00750 NA K01887
GFH13268 PF00750 NA K01887
GFH13268 PF05746 GO:0006420;GO:0005524;GO:0004814 K01887
GFH13270 PF02574 NA K00547
GFH13271 PF00153 NA K15103
GFH13271 PF00153 NA K15103
GFH13271 PF00153 NA K15103
GFH13274 PF00076 GO:0003676 K12822
GFH13275 PF01480 GO:0006397 
GFH13278 PF13855 GO:0005515 
GFH13279 PF13855 GO:0005515 
GFH13281 PF01336 GO:0003676 K10739
GFH13283 PF00233 GO:0007165;GO:0004114 
GFH13285 PF08417 GO:0055114;GO:0010277 
GFH13286 PF07714 GO:0006468;GO:0004672 
GFH13286 PF00069 GO:0006468;GO:0005524;GO:0004672 
GFH13289 PF15511 NA 
GFH13295 PF09366 NA 
GFH13295 PF17035 NA 
GFH13295 PF00439 GO:0005515 
GFH13299 PF01266 GO:0055114;GO:0016491 K00111
GFH13299 PF16901 NA K00111
GFH13300 PF05631 GO:0016021;GO:0015689;GO:0015098 
GFH13301 PF06419 GO:0017119;GO:0006891 
GFH13303 PF13432 NA 
GFH13303 PF13432 NA 
GFH13306 PF09192 NA 
GFH13310 PF00400 GO:0005515 
GFH13310 PF00400 GO:0005515 
GFH13319 PF00787 GO:0035091 
GFH13321 PF14953 NA 
GFH13324 PF00817 GO:0006281 K03515
GFH13324 PF11799 GO:0006281;GO:0003684 K03515
GFH13324 PF11798 NA K03515
GFH13325 PF13637 NA 
GFH13325 PF13637 NA 
GFH13325 PF12796 NA 
GFH13325 PF13857 NA 
GFH13325 PF00023 GO:0005515 
GFH13325 PF00023 GO:0005515 
GFH13325 PF13606 GO:0005515 
GFH13327 PF12796 NA 
GFH13327 PF12796 NA 
GFH13327 PF13637 NA 
GFH13327 PF00023 GO:0005515 
GFH13331 PF01042 NA K09022
GFH13332 PF17862 NA 
GFH13338 PF00233 GO:0007165;GO:0004114 
GFH13342 PF17815 NA 
GFH13342 PF13365 NA 
GFH13342 PF00089 GO:0006508;GO:0004252 
GFH13342 PF00025 GO:0005525 
GFH13345 PF01425 NA K01426
GFH13345 PF01425 NA K01426
GFH13351 PF00266 NA K00830
GFH13354 PF03033 GO:0030259;GO:0005975;GO:0016758 K05841
GFH13355 PF00400 GO:0005515 
GFH13355 PF00400 GO:0005515 
GFH13355 PF00400 GO:0005515 
GFH13361 PF01544 NA K16075
GFH13363 PF01472 GO:0003723 K07575
GFH13364 PF03747 NA 
GFH13366 PF00118 GO:0005524 K09500
GFH13367 PF00118 GO:0005524 K09500
GFH13369 PF04755 NA 
GFH13370 PF04755 NA 
GFH13371 PF03992 NA 
GFH13372 PF10357 NA 
GFH13372 PF13350 NA 
GFH13375 PF00005 GO:0016887;GO:0005524 K05658
GFH13375 PF00005 GO:0016887;GO:0005524 K05658
GFH13375 PF00664 GO:0016021;GO:0055085;GO:0042626;GO:0005524 K05658
GFH13376 PF00664 GO:0016021;GO:0055085;GO:0042626;GO:0005524 
GFH13379 PF07466 NA 
GFH13391 PF03446 GO:0050661 
GFH13391 PF14833 GO:0051287 
GFH13396 PF07574 GO:0030915;GO:0006281 K22817
GFH13399 PF08672 NA 
GFH13403 PF08514 NA 
GFH13405 PF13520 GO:0016020;GO:0055085;GO:0022857 
GFH13405 PF00324 GO:0016020;GO:0055085 
GFH13408 PF01138 NA K11600
GFH13409 PF00121 GO:0004807 K01803
GFH13411 PF00069 GO:0006468;GO:0005524;GO:0004672 
GFH13411 PF00069 GO:0006468;GO:0005524;GO:0004672 
GFH13411 PF07714 GO:0006468;GO:0004672 
GFH13411 PF07714 GO:0006468;GO:0004672 
GFH13414 PF00085 GO:0045454 
GFH13416 PF00860 GO:0016020;GO:0055085;GO:0022857 K06901
GFH13416 PF00860 GO:0016020;GO:0055085;GO:0022857 K06901
GFH13418 PF03407 NA 
GFH13420 PF18402 NA 
GFH13421 PF06427 GO:0006486;GO:0003980 
GFH13422 PF18404 NA 
GFH13423 PF18404 NA 
GFH13424 PF00415 NA 
GFH13425 PF01926 GO:0005525 
GFH13425 PF02421 GO:0005525 
GFH13427 PF00069 GO:0006468;GO:0005524;GO:0004672 
GFH13427 PF07714 GO:0006468;GO:0004672 
GFH13432 PF05047 NA K03946
GFH13434 PF00759 GO:0005975;GO:0004553 
GFH13436 PF05608 NA K20726
GFH13439 PF05648 GO:0005779;GO:0016559 
GFH13443 PF10615 NA 
GFH13446 PF00006 GO:0005524 
GFH13446 PF00306 GO:0015986 
GFH13446 PF02874 GO:1902600;GO:0046034 
GFH13453 PF13520 GO:0016020;GO:0055085;GO:0022857 
GFH13454 PF00069 GO:0006468;GO:0005524;GO:0004672 
GFH13454 PF07714 GO:0006468;GO:0004672 
GFH13456 PF05450 NA K06171
GFH13468 PF00400 GO:0005515 K17868
GFH13469 PF08696 NA K10742
GFH13469 PF08696 NA K10742
GFH13469 PF13086 NA K10742
GFH13469 PF13086 NA K10742
GFH13469 PF13604 NA K10742
GFH13469 PF13245 NA K10742
GFH13477 PF06650 NA 
GFH13480 PF13023 NA K07023
GFH13480 PF12917 NA K07023
GFH13482 PF09668 GO:0006508;GO:0004190 K11885
GFH13482 PF13975 NA K11885
GFH13487 PF00069 GO:0006468;GO:0005524;GO:0004672 
GFH13487 PF00069 GO:0006468;GO:0005524;GO:0004672 
GFH13487 PF07714 GO:0006468;GO:0004672 
GFH13489 PF00233 GO:0007165;GO:0004114 
GFH13494 PF00274 GO:0006096;GO:0004332 K01623
GFH13498 PF00899 GO:0008641 K22132
GFH13504 PF03151 NA 
GFH13505 PF03151 NA K15283
GFH13506 PF02809 NA 
GFH13510 PF00578 GO:0055114;GO:0016491;GO:0016209 
GFH13510 PF08534 GO:0016491 
GFH13511 PF00085 GO:0045454 K03671
GFH13519 PF00224 GO:0006096;GO:0030955;GO:0004743;GO:0000287 
GFH13520 PF02887 NA 
GFH13521 PF00557 NA K01265
GFH13522 PF00557 NA K01265
GFH13524 PF17919 NA 
GFH13524 PF17917 NA 
GFH13524 PF00078 NA 
GFH13526 PF13419 NA 
GFH13526 PF00702 NA 
GFH13527 PF00632 GO:0004842 
GFH13529 PF01135 NA 
GFH13533 PF00400 GO:0005515 
GFH13533 PF00400 GO:0005515 
GFH13533 PF00400 GO:0005515 
GFH13533 PF00400 GO:0005515 
GFH13533 PF00400 GO:0005515 
GFH13533 PF11715 NA 
GFH13534 PF13499 GO:0005509 
GFH13534 PF13833 NA 
GFH13534 PF13202 GO:0005509 
GFH13535 PF11264 GO:0015979;GO:0010207 
GFH13536 PF00875 NA 
GFH13537 PF00875 NA 
GFH13539 PF05050 NA 
GFH13541 PF00538 GO:0042025;GO:0000786;GO:0006334;GO:0003677 K11275
GFH13544 PF00069 GO:0006468;GO:0005524;GO:0004672 
GFH13545 PF12796 NA 
GFH13545 PF00023 GO:0005515 
GFH13545 PF13606 GO:0005515 
GFH13546 PF13920 NA 
GFH13546 PF13923 NA 
GFH13546 PF00097 GO:0046872 
GFH13551 PF00072 GO:0000160 
GFH13551 PF02518 NA 
GFH13551 PF00512 GO:0007165;GO:0000155 
GFH13551 PF01036 GO:0016020;GO:0006811;GO:0005216 
GFH13551 PF07647 GO:0005515 
GFH13551 PF00536 GO:0005515 
GFH13551 PF00211 GO:0035556;GO:0009190 
GFH13553 PF00504 NA K08913
GFH13555 PF05958 GO:0006396;GO:0008173 
GFH13560 PF01565 GO:0055114;GO:0050660;GO:0016491 
GFH13563 PF00641 NA 
GFH13563 PF00641 NA 
GFH13564 PF01554 GO:0016020;GO:0055085;GO:0042910;GO:0015297 K03327
GFH13564 PF01554 GO:0016020;GO:0055085;GO:0042910;GO:0015297 K03327
GFH13566 PF09741 NA 
GFH13571 PF00504 NA 
GFH13575 PF00231 GO:0045261;GO:0015986;GO:0046933 K02115
GFH13581 PF00176 GO:0005524 
GFH13581 PF00270 GO:0005524;GO:0003676 
GFH13581 PF04851 GO:0016787;GO:0005524;GO:0003677 
GFH13582 PF00271 NA K11654
GFH13582 PF11496 GO:0070823;GO:0016575 K11654
GFH13590 PF01266 GO:0055114;GO:0016491 
GFH13597 PF00654 GO:0016020;GO:0055085;GO:0006821;GO:0005247 
GFH13598 PF00654 GO:0016020;GO:0055085;GO:0006821;GO:0005247 
GFH13605 PF04072 GO:0032259;GO:0008168 
GFH13608 PF00686 GO:2001070 
GFH13611 PF08696 NA 
GFH13611 PF13086 NA 
GFH13611 PF13604 NA 
GFH13611 PF13245 NA 
GFH13612 PF13087 NA 
GFH13614 PF01490 NA K14997
GFH13615 PF02668 GO:0055114;GO:0016491 
GFH13616 PF01490 NA K13946
GFH13619 PF00400 GO:0005515 K14824
GFH13619 PF00400 GO:0005515 K14824
GFH13620 PF08145 GO:0006364 K14824
GFH13620 PF00400 GO:0005515 K14824
GFH13635 PF07714 GO:0006468;GO:0004672 
GFH13635 PF00069 GO:0006468;GO:0005524;GO:0004672 
GFH13635 PF17667 NA 
GFH13638 PF17136 GO:0005840;GO:0006412;GO:0003735 K02895
GFH13638 PF00467 NA K02895
GFH13643 PF00488 GO:0006298;GO:0030983;GO:0005524 K08740
GFH13646 PF00012 NA 
GFH13647 PF00012 NA 
GFH13649 PF03109 NA 
GFH13650 PF00012 NA 
GFH13653 PF02301 NA K16474
GFH13656 PF02683 GO:0016020;GO:0055114;GO:0017004 K06196
GFH13656 PF13386 NA K06196
GFH13657 PF08323 NA K00703
GFH13657 PF13439 NA K00703
GFH13657 PF13579 NA K00703
GFH13661 PF03407 NA K20784
GFH13664 PF12799 NA K17579
GFH13664 PF13855 GO:0005515 K17579
GFH13667 PF00481 GO:0003824 
GFH13668 PF00069 GO:0006468;GO:0005524;GO:0004672 K07198
GFH13668 PF07714 GO:0006468;GO:0004672 K07198
GFH13670 PF14728 NA K19398
GFH13671 PF14727 NA K19398
GFH13672 PF13864 NA 
GFH13673 PF01128 GO:0070567 K00991
GFH13673 PF12804 NA K00991
GFH13678 PF00082 GO:0006508;GO:0004252 
GFH13679 PF08857 NA 
GFH13681 PF02731 GO:0005681;GO:0000398 K06063
GFH13682 PF00270 GO:0005524;GO:0003676 
GFH13683 PF04003 NA 
GFH13684 PF00400 GO:0005515 K14556
GFH13684 PF00400 GO:0005515 K14556
GFH13685 PF00406 NA K13800
GFH13685 PF13207 NA K13800
GFH13685 PF13671 NA K13800
GFH13688 PF00085 GO:0045454 K03671
GFH13690 PF03914 NA 
